Časovna Značka (CEST/CET);Poraba [kWh];Dinamične Cene [EUR/kWh]
2024-08-28T22:45:00+02:00;132,1325;0,135
2024-08-28T23:00:00+02:00;124,8825;0,13
2024-08-28T23:15:00+02:00;121,6075;0,13
2024-08-28T23:30:00+02:00;121,2325;0,13
2024-08-28T23:45:00+02:00;117,755;0,13
2024-08-29T00:00:00+02:00;115,575;0,125
2024-08-29T00:15:00+02:00;115,725;0,125
2024-08-29T00:30:00+02:00;119,55;0,125
2024-08-29T00:45:00+02:00;114,075;0,125
2024-08-29T01:00:00+02:00;116,85;0,12053
2024-08-29T01:15:00+02:00;116,6;0,12053
2024-08-29T01:30:00+02:00;115,075;0,12053
2024-08-29T01:45:00+02:00;113,2;0,12053
2024-08-29T02:00:00+02:00;117,975;0,115
2024-08-29T02:15:00+02:00;122;0,115
2024-08-29T02:30:00+02:00;103,825;0,115
2024-08-29T02:45:00+02:00;103,875;0,115
2024-08-29T03:00:00+02:00;111,875;0,11187
2024-08-29T03:15:00+02:00;117,525;0,11187
2024-08-29T03:30:00+02:00;115,75;0,11187
2024-08-29T03:45:00+02:00;122,25;0,11187
2024-08-29T04:00:00+02:00;117,325;0,10906
2024-08-29T04:15:00+02:00;124;0,10906
2024-08-29T04:30:00+02:00;121,2;0,10906
2024-08-29T04:45:00+02:00;125,4;0,10906
2024-08-29T05:00:00+02:00;123,025;0,10461
2024-08-29T05:15:00+02:00;124,25;0,10461
2024-08-29T05:30:00+02:00;130,85;0,10461
2024-08-29T05:45:00+02:00;144,3;0,10461
2024-08-29T06:00:00+02:00;174,525;0,12593
2024-08-29T06:15:00+02:00;186,8125;0,12593
2024-08-29T06:30:00+02:00;184,05;0,12593
2024-08-29T06:45:00+02:00;179,975;0,12593
2024-08-29T07:00:00+02:00;165,425;0,1339
2024-08-29T07:15:00+02:00;157,075;0,1339
2024-08-29T07:30:00+02:00;139,4;0,1339
2024-08-29T07:45:00+02:00;126,8;0,1339
2024-08-29T08:00:00+02:00;108,175;0,12624
2024-08-29T08:15:00+02:00;95,525;0,12624
2024-08-29T08:30:00+02:00;77,925;0,12624
2024-08-29T08:45:00+02:00;61,1;0,12624
2024-08-29T09:00:00+02:00;44,4;0,11076
2024-08-29T09:15:00+02:00;31,975;0,11076
2024-08-29T09:30:00+02:00;24,825;0,11076
2024-08-29T09:45:00+02:00;13,225;0,11076
2024-08-29T10:00:00+02:00;1,425;0,09406
2024-08-29T10:15:00+02:00;0,075;0,09406
2024-08-29T10:30:00+02:00;0;0,09406
2024-08-29T10:45:00+02:00;0;0,09406
2024-08-29T11:00:00+02:00;0;0,08758
2024-08-29T11:15:00+02:00;0;0,08758
2024-08-29T11:30:00+02:00;0;0,08758
2024-08-29T11:45:00+02:00;0;0,08758
2024-08-29T12:00:00+02:00;0;0,08338
2024-08-29T12:15:00+02:00;0,1;0,08338
2024-08-29T12:30:00+02:00;0,875;0,08338
2024-08-29T12:45:00+02:00;0;0,08338
2024-08-29T13:00:00+02:00;0;0,11201
2024-08-29T13:15:00+02:00;0;0,11201
2024-08-29T13:30:00+02:00;6,325;0,11201
2024-08-29T13:45:00+02:00;0,025;0,11201
2024-08-29T14:00:00+02:00;0,15;0,12094
2024-08-29T14:15:00+02:00;2,175;0,12094
2024-08-29T14:30:00+02:00;7,1;0,12094
2024-08-29T14:45:00+02:00;11,225;0,12094
2024-08-29T15:00:00+02:00;14,675;0,11044
2024-08-29T15:15:00+02:00;29,05;0,11044
2024-08-29T15:30:00+02:00;7,5;0,11044
2024-08-29T15:45:00+02:00;0;0,11044
2024-08-29T16:00:00+02:00;0,1;0,139
2024-08-29T16:15:00+02:00;3,325;0,139
2024-08-29T16:30:00+02:00;2;0,139
2024-08-29T16:45:00+02:00;4,35;0,139
2024-08-29T17:00:00+02:00;5,55;0,26215
2024-08-29T17:15:00+02:00;74,275;0,26215
2024-08-29T17:30:00+02:00;88,525;0,26215
2024-08-29T17:45:00+02:00;91,325;0,26215
2024-08-29T18:00:00+02:00;91,975;0,83856
2024-08-29T18:15:00+02:00;83,85;0,83856
2024-08-29T18:30:00+02:00;111,05;0,83856
2024-08-29T18:45:00+02:00;116,325;0,83856
2024-08-29T19:00:00+02:00;135,9;1,02227
2024-08-29T19:15:00+02:00;146,65;1,02227
2024-08-29T19:30:00+02:00;145,55;1,02227
2024-08-29T19:45:00+02:00;145,1125;1,02227
2024-08-29T20:00:00+02:00;164,9075;0,68615
2024-08-29T20:15:00+02:00;165,605;0,68615
2024-08-29T20:30:00+02:00;161,43;0,68615
2024-08-29T20:45:00+02:00;159,88;0,68615
2024-08-29T21:00:00+02:00;160,08;0,19853
2024-08-29T21:15:00+02:00;160,5075;0,19853
2024-08-29T21:30:00+02:00;156,4825;0,19853
2024-08-29T21:45:00+02:00;145,9075;0,19853
2024-08-29T22:00:00+02:00;150,4075;0,1339
2024-08-29T22:15:00+02:00;143,0575;0,1339
2024-08-29T22:30:00+02:00;144,355;0,1339
2024-08-29T22:45:00+02:00;136,2825;0,1339
2024-08-29T23:00:00+02:00;126,1325;0,12525
2024-08-29T23:15:00+02:00;123,605;0,12525
2024-08-29T23:30:00+02:00;127,2575;0,12525
2024-08-29T23:45:00+02:00;122,2075;0,12525
2024-08-30T00:00:00+02:00;117,6825;0,10954
2024-08-30T00:15:00+02:00;120,3575;0,10954
2024-08-30T00:30:00+02:00;119,9325;0,10954
2024-08-30T00:45:00+02:00;120,28;0,10954
2024-08-30T01:00:00+02:00;117,025;0,10051
2024-08-30T01:15:00+02:00;117,075;0,10051
2024-08-30T01:30:00+02:00;119,2;0,10051
2024-08-30T01:45:00+02:00;119,7;0,10051
2024-08-30T02:00:00+02:00;116,475;0,09801
2024-08-30T02:15:00+02:00;110,2;0,09801
2024-08-30T02:30:00+02:00;108,15;0,09801
2024-08-30T02:45:00+02:00;101,325;0,09801
2024-08-30T03:00:00+02:00;115,475;0,09297
2024-08-30T03:15:00+02:00;116,925;0,09297
2024-08-30T03:30:00+02:00;118,4;0,09297
2024-08-30T03:45:00+02:00;122,175;0,09297
2024-08-30T04:00:00+02:00;121,525;0,09686
2024-08-30T04:15:00+02:00;125,3;0,09686
2024-08-30T04:30:00+02:00;122,875;0,09686
2024-08-30T04:45:00+02:00;121,475;0,09686
2024-08-30T05:00:00+02:00;122,475;0,122
2024-08-30T05:15:00+02:00;125,975;0,122
2024-08-30T05:30:00+02:00;129,875;0,122
2024-08-30T05:45:00+02:00;149,9;0,122
2024-08-30T06:00:00+02:00;168,15;0,13513
2024-08-30T06:15:00+02:00;178,2825;0,13513
2024-08-30T06:30:00+02:00;179,3;0,13513
2024-08-30T06:45:00+02:00;167,875;0,13513
2024-08-30T07:00:00+02:00;163,05;0,1499
2024-08-30T07:15:00+02:00;155,125;0,1499
2024-08-30T07:30:00+02:00;135,475;0,1499
2024-08-30T07:45:00+02:00;121,925;0,1499
2024-08-30T08:00:00+02:00;119,525;0,13351
2024-08-30T08:15:00+02:00;96,175;0,13351
2024-08-30T08:30:00+02:00;75,1;0,13351
2024-08-30T08:45:00+02:00;68,875;0,13351
2024-08-30T09:00:00+02:00;47,125;0,1137
2024-08-30T09:15:00+02:00;33,5;0,1137
2024-08-30T09:30:00+02:00;22,3;0,1137
2024-08-30T09:45:00+02:00;13,2;0,1137
2024-08-30T10:00:00+02:00;0,025;0,09911
2024-08-30T10:15:00+02:00;0;0,09911
2024-08-30T10:30:00+02:00;0;0,09911
2024-08-30T10:45:00+02:00;0;0,09911
2024-08-30T11:00:00+02:00;0,075;0,09062
2024-08-30T11:15:00+02:00;0;0,09062
2024-08-30T11:30:00+02:00;0;0,09062
2024-08-30T11:45:00+02:00;15,5;0,09062
2024-08-30T12:00:00+02:00;8,725;0,09072
2024-08-30T12:15:00+02:00;22,05;0,09072
2024-08-30T12:30:00+02:00;25,075;0,09072
2024-08-30T12:45:00+02:00;0;0,09072
2024-08-30T13:00:00+02:00;0;0,09276
2024-08-30T13:15:00+02:00;0;0,09276
2024-08-30T13:30:00+02:00;0;0,09276
2024-08-30T13:45:00+02:00;23,65;0,09276
2024-08-30T14:00:00+02:00;0;0,11502
2024-08-30T14:15:00+02:00;0;0,11502
2024-08-30T14:30:00+02:00;1,475;0,11502
2024-08-30T14:45:00+02:00;12,6;0,11502
2024-08-30T15:00:00+02:00;0;0,11956
2024-08-30T15:15:00+02:00;1,625;0,11956
2024-08-30T15:30:00+02:00;0;0,11956
2024-08-30T15:45:00+02:00;0;0,11956
2024-08-30T16:00:00+02:00;0;0,12445
2024-08-30T16:15:00+02:00;1,7;0,12445
2024-08-30T16:30:00+02:00;8,475;0,12445
2024-08-30T16:45:00+02:00;14,525;0,12445
2024-08-30T17:00:00+02:00;34,675;0,15334
2024-08-30T17:15:00+02:00;49,225;0,15334
2024-08-30T17:30:00+02:00;74,75;0,15334
2024-08-30T17:45:00+02:00;86,075;0,15334
2024-08-30T18:00:00+02:00;97,175;0,41009
2024-08-30T18:15:00+02:00;112,65;0,41009
2024-08-30T18:30:00+02:00;124,65;0,41009
2024-08-30T18:45:00+02:00;134,325;0,41009
2024-08-30T19:00:00+02:00;142,45;0,71337
2024-08-30T19:15:00+02:00;149,225;0,71337
2024-08-30T19:30:00+02:00;144,5125;0,71337
2024-08-30T19:45:00+02:00;144,81;0,71337
2024-08-30T20:00:00+02:00;165,38;0,21
2024-08-30T20:15:00+02:00;162,23;0,21
2024-08-30T20:30:00+02:00;161,23;0,21
2024-08-30T20:45:00+02:00;147,5325;0,21
2024-08-30T21:00:00+02:00;155,33;0,17
2024-08-30T21:15:00+02:00;150,1325;0,17
2024-08-30T21:30:00+02:00;144,9575;0,17
2024-08-30T21:45:00+02:00;147,6825;0,17
2024-08-30T22:00:00+02:00;140,23;0,13084
2024-08-30T22:15:00+02:00;144,2075;0,13084
2024-08-30T22:30:00+02:00;136,805;0,13084
2024-08-30T22:45:00+02:00;131,18;0,13084
2024-08-30T23:00:00+02:00;121,2575;0,12442
2024-08-30T23:15:00+02:00;117,9575;0,12442
2024-08-30T23:30:00+02:00;123,1075;0,12442
2024-08-30T23:45:00+02:00;117,8575;0,12442
2024-08-31T00:00:00+02:00;120,205;0,10976
2024-08-31T00:15:00+02:00;117,1275;0,10976
2024-08-31T00:30:00+02:00;119,825;0,10976
2024-08-31T00:45:00+02:00;120,025;0,10976
2024-08-31T01:00:00+02:00;117,05;0,10795
2024-08-31T01:15:00+02:00;117,25;0,10795
2024-08-31T01:30:00+02:00;117,75;0,10795
2024-08-31T01:45:00+02:00;120,75;0,10795
2024-08-31T02:00:00+02:00;111,225;0,1007
2024-08-31T02:15:00+02:00;105,475;0,1007
2024-08-31T02:30:00+02:00;103,3;0,1007
2024-08-31T02:45:00+02:00;104,825;0,1007
2024-08-31T03:00:00+02:00;113;0,09705
2024-08-31T03:15:00+02:00;114,375;0,09705
2024-08-31T03:30:00+02:00;116,4;0,09705
2024-08-31T03:45:00+02:00;113,875;0,09705
2024-08-31T04:00:00+02:00;117,725;0,09408
2024-08-31T04:15:00+02:00;115,725;0,09408
2024-08-31T04:30:00+02:00;117,825;0,09408
2024-08-31T04:45:00+02:00;118,4;0,09408
2024-08-31T05:00:00+02:00;117,2;0,09564
2024-08-31T05:15:00+02:00;120,525;0,09564
2024-08-31T05:30:00+02:00;118,15;0,09564
2024-08-31T05:45:00+02:00;124,225;0,09564
2024-08-31T06:00:00+02:00;131,925;0,12
2024-08-31T06:15:00+02:00;133,025;0,12
2024-08-31T06:30:00+02:00;126,8;0,12
2024-08-31T06:45:00+02:00;116,275;0,12
2024-08-31T07:00:00+02:00;105,3;0,11757
2024-08-31T07:15:00+02:00;96,325;0,11757
2024-08-31T07:30:00+02:00;79,3;0,11757
2024-08-31T07:45:00+02:00;63,025;0,11757
2024-08-31T08:00:00+02:00;57,5;0,10905
2024-08-31T08:15:00+02:00;49,25;0,10905
2024-08-31T08:30:00+02:00;32,325;0,10905
2024-08-31T08:45:00+02:00;14,45;0,10905
2024-08-31T09:00:00+02:00;1,7;0,08492
2024-08-31T09:15:00+02:00;0,25;0,08492
2024-08-31T09:30:00+02:00;0;0,08492
2024-08-31T09:45:00+02:00;0;0,08492
2024-08-31T10:00:00+02:00;0;0,06013
2024-08-31T10:15:00+02:00;0;0,06013
2024-08-31T10:30:00+02:00;0;0,06013
2024-08-31T10:45:00+02:00;0;0,06013
2024-08-31T11:00:00+02:00;4,575;0,01834
2024-08-31T11:15:00+02:00;5,425;0,01834
2024-08-31T11:30:00+02:00;4,375;0,01834
2024-08-31T11:45:00+02:00;5,3;0,01834
2024-08-31T12:00:00+02:00;3,175;0,00496
2024-08-31T12:15:00+02:00;4,575;0,00496
2024-08-31T12:30:00+02:00;4,4;0,00496
2024-08-31T12:45:00+02:00;5,425;0,00496
2024-08-31T13:00:00+02:00;4,825;0,00182
2024-08-31T13:15:00+02:00;5,075;0,00182
2024-08-31T13:30:00+02:00;3,175;0,00182
2024-08-31T13:45:00+02:00;4,925;0,00182
2024-08-31T14:00:00+02:00;0,1;0,03767
2024-08-31T14:15:00+02:00;1,45;0,03767
2024-08-31T14:30:00+02:00;0;0,03767
2024-08-31T14:45:00+02:00;0;0,03767
2024-08-31T15:00:00+02:00;0;0,10922
2024-08-31T15:15:00+02:00;0;0,10922
2024-08-31T15:30:00+02:00;0;0,10922
2024-08-31T15:45:00+02:00;0;0,10922
2024-08-31T16:00:00+02:00;0;0,11626
2024-08-31T16:15:00+02:00;0;0,11626
2024-08-31T16:30:00+02:00;0;0,11626
2024-08-31T16:45:00+02:00;0;0,11626
2024-08-31T17:00:00+02:00;0;0,12265
2024-08-31T17:15:00+02:00;0;0,12265
2024-08-31T17:30:00+02:00;0;0,12265
2024-08-31T17:45:00+02:00;2,225;0,12265
2024-08-31T18:00:00+02:00;8,05;0,14177
2024-08-31T18:15:00+02:00;22,35;0,14177
2024-08-31T18:30:00+02:00;31,1;0,14177
2024-08-31T18:45:00+02:00;45,3;0,14177
2024-08-31T19:00:00+02:00;51,35;0,161
2024-08-31T19:15:00+02:00;57,3;0,161
2024-08-31T19:30:00+02:00;59,28;0,161
2024-08-31T19:45:00+02:00;57,535;0,161
2024-08-31T20:00:00+02:00;55,1825;0,14816
2024-08-31T20:15:00+02:00;58,8325;0,14816
2024-08-31T20:30:00+02:00;55,4825;0,14816
2024-08-31T20:45:00+02:00;56,8075;0,14816
2024-08-31T21:00:00+02:00;52,8575;0,13769
2024-08-31T21:15:00+02:00;54,2575;0,13769
2024-08-31T21:30:00+02:00;52,0825;0,13769
2024-08-31T21:45:00+02:00;52,5075;0,13769
2024-08-31T22:00:00+02:00;51,4075;0,12137
2024-08-31T22:15:00+02:00;53,5575;0,12137
2024-08-31T22:30:00+02:00;53,0575;0,12137
2024-08-31T22:45:00+02:00;51,8325;0,12137
2024-08-31T23:00:00+02:00;51,5825;0,10595
2024-08-31T23:15:00+02:00;49,4525;0,10595
2024-08-31T23:30:00+02:00;52,1;0,10595
2024-08-31T23:45:00+02:00;52,675;0,10595
